PdfType: replica
Format: lhagrid1
---
  3.162278e-04   3.266301e-04   3.373747e-04   3.484726e-04   3.599357e-04   3.717758e-04   3.840054e-04   3.966373e-04   4.096848e-04   4.231614e-04   4.370813e-04   4.514592e-04   4.663100e-04   4.816493e-04   4.974932e-04   5.138583e-04   5.307617e-04   5.482212e-04   5.662550e-04   5.848820e-04   6.041218e-04   6.239944e-04   6.445208e-04   6.657224e-04   6.876214e-04   7.102408e-04   7.336043e-04   7.577363e-04   7.826621e-04   8.084079e-04   8.350005e-04   8.624680e-04   8.908389e-04   9.201432e-04   9.504114e-04   9.816753e-04   1.013968e-03   1.047322e-03   1.081774e-03   1.117359e-03   1.154115e-03   1.192080e-03   1.231293e-03   1.271797e-03   1.313633e-03   1.356845e-03   1.401478e-03   1.447580e-03   1.495198e-03   1.544383e-03   1.595186e-03   1.647660e-03   1.701859e-03   1.757842e-03   1.815667e-03   1.875393e-03   1.937085e-03   2.000805e-03   2.066622e-03   2.134604e-03   2.204822e-03   2.277350e-03   2.352263e-03   2.429641e-03   2.509565e-03   2.592117e-03   2.677385e-03   2.765458e-03   2.856428e-03   2.950391e-03   3.047444e-03   3.147690e-03   3.251234e-03   3.358183e-03   3.468651e-03   3.582753e-03   3.700608e-03   3.822340e-03   3.948076e-03   4.077949e-03   4.212093e-03   4.350651e-03   4.493766e-03   4.641589e-03   4.794274e-03   4.951983e-03   5.114879e-03   5.283133e-03   5.456923e-03   5.636429e-03   5.821840e-03   6.013350e-03   6.211160e-03   6.415476e-03   6.626514e-03   6.844494e-03   7.069645e-03   7.302202e-03   7.542408e-03   7.790517e-03   8.046787e-03   8.311487e-03   8.584894e-03   8.867295e-03   9.158986e-03   9.460272e-03   9.771469e-03   1.009290e-02   1.042491e-02   1.076784e-02   1.112205e-02   1.148791e-02   1.186580e-02   1.225613e-02   1.265930e-02   1.307573e-02   1.350586e-02   1.395013e-02   1.440902e-02   1.488301e-02   1.537259e-02   1.587827e-02   1.640059e-02   1.694009e-02   1.749733e-02   1.807291e-02   1.866742e-02   1.928149e-02   1.991576e-02   2.057089e-02   2.124757e-02   2.194651e-02   2.266844e-02   2.341412e-02   2.418433e-02   2.497988e-02   2.580160e-02   2.665034e-02   2.752701e-02   2.843251e-02   2.936780e-02   3.033386e-02   3.133170e-02   3.236236e-02   3.342692e-02   3.452650e-02   3.566226e-02   3.683537e-02   3.804708e-02   3.929864e-02   4.059137e-02   4.192663e-02   4.330581e-02   4.473036e-02   4.620177e-02   4.772158e-02   4.929139e-02   5.091284e-02   5.258762e-02   5.431750e-02   5.610428e-02   5.794984e-02   5.985610e-02   6.182508e-02   6.385882e-02   6.595946e-02   6.812921e-02   7.037033e-02   7.268517e-02   7.507615e-02   7.754579e-02   8.009667e-02   8.273146e-02   8.545292e-02   8.826390e-02   9.116736e-02   9.416632e-02   9.726393e-02   1.004634e-01   1.037682e-01   1.071817e-01   1.107074e-01   1.143491e-01   1.181107e-01   1.219959e-01   1.260090e-01   1.301541e-01   1.344355e-01   1.388578e-01   1.434255e-01   1.481435e-01   1.530167e-01   1.580502e-01   1.632493e-01   1.686194e-01   1.741662e-01   1.798954e-01   1.858131e-01   1.919254e-01   1.982388e-01   2.047599e-01   2.114955e-01   2.184527e-01   2.256387e-01   2.330611e-01   2.407277e-01   2.486465e-01   2.568257e-01   2.652741e-01   2.740003e-01   2.830135e-01   2.923233e-01   3.019393e-01   3.118717e-01   3.221307e-01   3.327272e-01   3.436723e-01   3.549775e-01   3.666545e-01   3.787157e-01   3.911735e-01   4.040412e-01   4.173322e-01   4.310604e-01   4.452402e-01   4.598864e-01   4.750145e-01   4.906401e-01   5.067798e-01   5.234504e-01   5.406693e-01   5.584547e-01   5.768251e-01   5.957999e-01   6.153988e-01   6.356424e-01   6.565519e-01   6.781493e-01   7.004571e-01   7.234987e-01   7.472983e-01   7.718807e-01   7.972718e-01   8.234982e-01   8.505873e-01   8.785674e-01   9.074680e-01   9.373193e-01   9.681525e-01   1.000000e+00
0.1E+001 0.1E+007
-12 12
  0.000000e+00   0.000000e+00
  0.000000e+00   0.000000e+00
  0.000000e+00   0.000000e+00
  0.000000e+00   0.000000e+00
  0.000000e+00   0.000000e+00
  0.000000e+00   0.000000e+00
  0.000000e+00   0.000000e+00
  0.000000e+00   0.000000e+00
  0.000000e+00   0.000000e+00
  0.000000e+00   0.000000e+00
  2.049086e-07   2.049086e-07
  2.049086e-07   2.049086e-07
  8.142041e-06   8.142041e-06
  8.142041e-06   8.142041e-06
  3.809137e-05   3.809137e-05
  3.809137e-05   3.809137e-05
  9.144627e-05   9.144627e-05
  9.144627e-05   9.144627e-05
  1.711728e-04   1.711728e-04
  1.711728e-04   1.711728e-04
  2.825289e-04   2.825289e-04
  2.825289e-04   2.825289e-04
  4.273489e-04   4.273489e-04
  4.273489e-04   4.273489e-04
  6.092721e-04   6.092721e-04
  6.092721e-04   6.092721e-04
  8.844383e-04   8.844383e-04
  8.844383e-04   8.844383e-04
  1.559715e-03   1.559715e-03
  1.559715e-03   1.559715e-03
  2.733931e-03   2.733931e-03
  2.733931e-03   2.733931e-03
  4.475222e-03   4.475222e-03
  4.475222e-03   4.475222e-03
  7.296566e-03   7.296566e-03
  7.296566e-03   7.296566e-03
  1.423416e-02   1.423416e-02
  1.423416e-02   1.423416e-02
  2.686527e-02   2.686527e-02
  2.686527e-02   2.686527e-02
  4.629116e-02   4.629116e-02
  4.629116e-02   4.629116e-02
  9.426237e-02   6.155206e-02
  9.426237e-02   6.155206e-02
  1.511107e-01   7.633602e-02
  1.511107e-01   7.633602e-02
  2.140525e-01   9.156714e-02
  2.140525e-01   9.156714e-02
  2.836155e-01   1.071943e-01
  2.836155e-01   1.071943e-01
  3.579881e-01   1.239751e-01
  3.579881e-01   1.239751e-01
  4.351454e-01   1.426958e-01
  4.351454e-01   1.426958e-01
  5.145486e-01   1.636186e-01
  5.145486e-01   1.636186e-01
  5.964831e-01   1.868919e-01
  5.964831e-01   1.868919e-01
  6.809118e-01   2.127140e-01
  6.809118e-01   2.127140e-01
  7.674680e-01   2.413083e-01
  7.674680e-01   2.413083e-01
  8.560286e-01   2.729045e-01
  8.560286e-01   2.729045e-01
  9.482238e-01   3.113599e-01
  9.482238e-01   3.113599e-01
  1.046288e+00   3.627580e-01
  1.046288e+00   3.627580e-01
  1.150658e+00   4.299178e-01
  1.150658e+00   4.299178e-01
  1.261823e+00   5.136809e-01
  1.261823e+00   5.136809e-01
  1.380177e+00   6.159107e-01
  1.380177e+00   6.159107e-01
  1.505609e+00   7.390523e-01
  1.505609e+00   7.390523e-01
  1.638144e+00   8.843782e-01
  1.638144e+00   8.843782e-01
  1.780251e+00   1.050377e+00
  1.780251e+00   1.050377e+00
  1.936987e+00   1.231773e+00
  1.936987e+00   1.231773e+00
  2.106264e+00   1.424665e+00
  2.106264e+00   1.424665e+00
  2.283600e+00   1.624596e+00
  2.283600e+00   1.624596e+00
  2.469073e+00   1.831321e+00
  2.469073e+00   1.831321e+00
  2.640089e+00   2.054421e+00
  2.640089e+00   2.054421e+00
  2.792781e+00   2.308835e+00
  2.792781e+00   2.308835e+00
  2.959030e+00   2.583988e+00
  2.959030e+00   2.583988e+00
  3.136262e+00   2.871577e+00
  3.136262e+00   2.871577e+00
  3.326113e+00   3.169824e+00
  3.326113e+00   3.169824e+00
  3.536708e+00   3.477090e+00
  3.536708e+00   3.477090e+00
  3.771442e+00   3.792523e+00
  3.771442e+00   3.792523e+00
  4.033424e+00   4.114532e+00
  4.033424e+00   4.114532e+00
  4.324231e+00   4.444010e+00
  4.324231e+00   4.444010e+00
  4.643717e+00   4.781571e+00
  4.643717e+00   4.781571e+00
  4.978744e+00   5.132118e+00
  4.978744e+00   5.132118e+00
  5.325948e+00   5.495409e+00
  5.325948e+00   5.495409e+00
  5.680097e+00   5.858526e+00
  5.680097e+00   5.858526e+00
  6.038088e+00   6.214479e+00
  6.038088e+00   6.214479e+00
  6.398192e+00   6.559647e+00
  6.398192e+00   6.559647e+00
  6.760565e+00   6.893328e+00
  6.760565e+00   6.893328e+00
