PdfType: replica
Format: lhagrid1
---
  3.162278e-04   3.266301e-04   3.373747e-04   3.484726e-04   3.599357e-04   3.717758e-04   3.840054e-04   3.966373e-04   4.096848e-04   4.231614e-04   4.370813e-04   4.514592e-04   4.663100e-04   4.816493e-04   4.974932e-04   5.138583e-04   5.307617e-04   5.482212e-04   5.662550e-04   5.848820e-04   6.041218e-04   6.239944e-04   6.445208e-04   6.657224e-04   6.876214e-04   7.102408e-04   7.336043e-04   7.577363e-04   7.826621e-04   8.084079e-04   8.350005e-04   8.624680e-04   8.908389e-04   9.201432e-04   9.504114e-04   9.816753e-04   1.013968e-03   1.047322e-03   1.081774e-03   1.117359e-03   1.154115e-03   1.192080e-03   1.231293e-03   1.271797e-03   1.313633e-03   1.356845e-03   1.401478e-03   1.447580e-03   1.495198e-03   1.544383e-03   1.595186e-03   1.647660e-03   1.701859e-03   1.757842e-03   1.815667e-03   1.875393e-03   1.937085e-03   2.000805e-03   2.066622e-03   2.134604e-03   2.204822e-03   2.277350e-03   2.352263e-03   2.429641e-03   2.509565e-03   2.592117e-03   2.677385e-03   2.765458e-03   2.856428e-03   2.950391e-03   3.047444e-03   3.147690e-03   3.251234e-03   3.358183e-03   3.468651e-03   3.582753e-03   3.700608e-03   3.822340e-03   3.948076e-03   4.077949e-03   4.212093e-03   4.350651e-03   4.493766e-03   4.641589e-03   4.794274e-03   4.951983e-03   5.114879e-03   5.283133e-03   5.456923e-03   5.636429e-03   5.821840e-03   6.013350e-03   6.211160e-03   6.415476e-03   6.626514e-03   6.844494e-03   7.069645e-03   7.302202e-03   7.542408e-03   7.790517e-03   8.046787e-03   8.311487e-03   8.584894e-03   8.867295e-03   9.158986e-03   9.460272e-03   9.771469e-03   1.009290e-02   1.042491e-02   1.076784e-02   1.112205e-02   1.148791e-02   1.186580e-02   1.225613e-02   1.265930e-02   1.307573e-02   1.350586e-02   1.395013e-02   1.440902e-02   1.488301e-02   1.537259e-02   1.587827e-02   1.640059e-02   1.694009e-02   1.749733e-02   1.807291e-02   1.866742e-02   1.928149e-02   1.991576e-02   2.057089e-02   2.124757e-02   2.194651e-02   2.266844e-02   2.341412e-02   2.418433e-02   2.497988e-02   2.580160e-02   2.665034e-02   2.752701e-02   2.843251e-02   2.936780e-02   3.033386e-02   3.133170e-02   3.236236e-02   3.342692e-02   3.452650e-02   3.566226e-02   3.683537e-02   3.804708e-02   3.929864e-02   4.059137e-02   4.192663e-02   4.330581e-02   4.473036e-02   4.620177e-02   4.772158e-02   4.929139e-02   5.091284e-02   5.258762e-02   5.431750e-02   5.610428e-02   5.794984e-02   5.985610e-02   6.182508e-02   6.385882e-02   6.595946e-02   6.812921e-02   7.037033e-02   7.268517e-02   7.507615e-02   7.754579e-02   8.009667e-02   8.273146e-02   8.545292e-02   8.826390e-02   9.116736e-02   9.416632e-02   9.726393e-02   1.004634e-01   1.037682e-01   1.071817e-01   1.107074e-01   1.143491e-01   1.181107e-01   1.219959e-01   1.260090e-01   1.301541e-01   1.344355e-01   1.388578e-01   1.434255e-01   1.481435e-01   1.530167e-01   1.580502e-01   1.632493e-01   1.686194e-01   1.741662e-01   1.798954e-01   1.858131e-01   1.919254e-01   1.982388e-01   2.047599e-01   2.114955e-01   2.184527e-01   2.256387e-01   2.330611e-01   2.407277e-01   2.486465e-01   2.568257e-01   2.652741e-01   2.740003e-01   2.830135e-01   2.923233e-01   3.019393e-01   3.118717e-01   3.221307e-01   3.327272e-01   3.436723e-01   3.549775e-01   3.666545e-01   3.787157e-01   3.911735e-01   4.040412e-01   4.173322e-01   4.310604e-01   4.452402e-01   4.598864e-01   4.750145e-01   4.906401e-01   5.067798e-01   5.234504e-01   5.406693e-01   5.584547e-01   5.768251e-01   5.957999e-01   6.153988e-01   6.356424e-01   6.565519e-01   6.781493e-01   7.004571e-01   7.234987e-01   7.472983e-01   7.718807e-01   7.972718e-01   8.234982e-01   8.505873e-01   8.785674e-01   9.074680e-01   9.373193e-01   9.681525e-01   1.000000e+00
0.1E+001 0.1E+007
-12 12
  0.000000e+00   0.000000e+00
  0.000000e+00   0.000000e+00
  0.000000e+00   0.000000e+00
  0.000000e+00   0.000000e+00
  0.000000e+00   0.000000e+00
  0.000000e+00   0.000000e+00
  1.834047e-06   1.834047e-06
  1.834047e-06   1.834047e-06
  1.824516e-05   1.824516e-05
  1.824516e-05   1.824516e-05
  5.070935e-05   5.070935e-05
  5.070935e-05   5.070935e-05
  1.034725e-04   1.034725e-04
  1.034725e-04   1.034725e-04
  1.779242e-04   1.779242e-04
  1.779242e-04   1.779242e-04
  2.760904e-04   2.760904e-04
  2.760904e-04   2.760904e-04
  4.030953e-04   4.030953e-04
  4.030953e-04   4.030953e-04
  5.591172e-04   5.591172e-04
  5.591172e-04   5.591172e-04
  9.353776e-04   9.353776e-04
  9.353776e-04   9.353776e-04
  1.669745e-03   1.669745e-03
  1.669745e-03   1.669745e-03
  2.805016e-03   2.805016e-03
  2.805016e-03   2.805016e-03
  4.434802e-03   4.434802e-03
  4.434802e-03   4.434802e-03
  7.980816e-03   7.980816e-03
  7.980816e-03   7.980816e-03
  1.591544e-02   1.591544e-02
  1.591544e-02   1.591544e-02
  2.851845e-02   2.851845e-02
  2.851845e-02   2.851845e-02
  4.747534e-02   4.707135e-02
  4.747534e-02   4.707135e-02
  9.151141e-02   8.345866e-02
  9.151141e-02   8.345866e-02
  1.430690e-01   1.238215e-01
  1.430690e-01   1.238215e-01
  2.034467e-01   1.685660e-01
  2.034467e-01   1.685660e-01
  2.716912e-01   2.179127e-01
  2.716912e-01   2.179127e-01
  3.440530e-01   2.719432e-01
  3.440530e-01   2.719432e-01
  4.192750e-01   3.309588e-01
  4.192750e-01   3.309588e-01
  4.979258e-01   3.953295e-01
  4.979258e-01   3.953295e-01
  5.795048e-01   4.654728e-01
  5.795048e-01   4.654728e-01
  6.643854e-01   5.418182e-01
  6.643854e-01   5.418182e-01
  7.525942e-01   6.248326e-01
  7.525942e-01   6.248326e-01
  8.442770e-01   7.144999e-01
  8.442770e-01   7.144999e-01
  9.421388e-01   8.093060e-01
  9.421388e-01   8.093060e-01
  1.047010e+00   9.083887e-01
  1.047010e+00   9.083887e-01
  1.159422e+00   1.012207e+00
  1.159422e+00   1.012207e+00
  1.279841e+00   1.120854e+00
  1.279841e+00   1.120854e+00
  1.408701e+00   1.234123e+00
  1.408701e+00   1.234123e+00
  1.546691e+00   1.352678e+00
  1.546691e+00   1.352678e+00
  1.694514e+00   1.476562e+00
  1.694514e+00   1.476562e+00
  1.854579e+00   1.609593e+00
  1.854579e+00   1.609593e+00
  2.028458e+00   1.753627e+00
  2.028458e+00   1.753627e+00
  2.217223e+00   1.909443e+00
  2.217223e+00   1.909443e+00
  2.421315e+00   2.077309e+00
  2.421315e+00   2.077309e+00
  2.641940e+00   2.258046e+00
  2.641940e+00   2.258046e+00
  2.880208e+00   2.452543e+00
  2.880208e+00   2.452543e+00
  3.136548e+00   2.660748e+00
  3.136548e+00   2.660748e+00
  3.398865e+00   2.867953e+00
  3.398865e+00   2.867953e+00
  3.664342e+00   3.070082e+00
  3.664342e+00   3.070082e+00
  3.929134e+00   3.261752e+00
  3.929134e+00   3.261752e+00
  4.168638e+00   3.426812e+00
  4.168638e+00   3.426812e+00
  4.380975e+00   3.567583e+00
  4.380975e+00   3.567583e+00
  4.586601e+00   3.699364e+00
  4.586601e+00   3.699364e+00
  4.786258e+00   3.822504e+00
  4.786258e+00   3.822504e+00
  4.987817e+00   3.948498e+00
  4.987817e+00   3.948498e+00
  5.200984e+00   4.086516e+00
  5.200984e+00   4.086516e+00
  5.426912e+00   4.238331e+00
  5.426912e+00   4.238331e+00
  5.666643e+00   4.405842e+00
  5.666643e+00   4.405842e+00
  5.920794e+00   4.589359e+00
  5.920794e+00   4.589359e+00
  6.190840e+00   4.792103e+00
  6.190840e+00   4.792103e+00
  6.477485e+00   5.014445e+00
  6.477485e+00   5.014445e+00
  6.780344e+00   5.256864e+00
  6.780344e+00   5.256864e+00
  7.097895e+00   5.520854e+00
  7.097895e+00   5.520854e+00
